# energy dos(up) dos(down)
-4.325000000000077449e+00 2.470148362333942083e-01 -3.666730555817993009e-01
-4.315000000000077662e+00 2.444768105781089662e-01 -3.612586826364062031e-01
-4.305000000000077875e+00 2.418251209870443397e-01 -3.561056914081692226e-01
-4.295000000000078089e+00 2.391166722511451348e-01 -3.512942322801431150e-01
-4.285000000000078302e+00 2.364285399300287416e-01 -3.468942734805570693e-01
-4.275000000000078515e+00 2.338191171282109071e-01 -3.429491327815486490e-01
-4.265000000000078728e+00 2.313618692799041809e-01 -3.395126223464460247e-01
-4.255000000000078941e+00 2.291226687901168069e-01 -3.366071940056457601e-01
-4.245000000000079154e+00 2.271575231462641953e-01 -3.342277211656223268e-01
-4.235000000000079368e+00 2.255154786031977887e-01 -3.323842214899894176e-01
-4.225000000000079581e+00 2.242578850091425380e-01 -3.310484810479267237e-01
-4.215000000000079794e+00 2.234012188212174399e-01 -3.301677141241190494e-01
-4.205000000000080007e+00 2.229729877227785706e-01 -3.297026140901132552e-01
-4.195000000000080220e+00 2.229817118556143007e-01 -3.295864256687625615e-01
-4.185000000000080433e+00 2.234296904715995236e-01 -3.297454490406267480e-01
-4.175000000000080647e+00 2.243188960374522534e-01 -3.300959340046356050e-01
-4.165000000000080860e+00 2.256154814634448724e-01 -3.305585275121132871e-01
-4.155000000000081073e+00 2.273103641895891647e-01 -3.310467606117633022e-01
-4.145000000000081286e+00 2.293649247606732722e-01 -3.314776901967267375e-01
-4.135000000000081499e+00 2.317546437419806815e-01 -3.317933250577583260e-01
-4.125000000000081712e+00 2.344312484636563165e-01 -3.319152980203859959e-01
-4.115000000000081926e+00 2.373667133546705499e-01 -3.317986501472195981e-01
-4.105000000000082139e+00 2.405285870743266996e-01 -3.313922496290757636e-01
-4.095000000000082352e+00 2.438707973123941664e-01 -3.306817992713168564e-01
-4.085000000000082565e+00 2.473605936800399585e-01 -3.296602850719215771e-01
-4.075000000000082778e+00 2.509624440654073529e-01 -3.283316117578361504e-01
-4.065000000000082991e+00 2.546472744391202192e-01 -3.267271905495633955e-01
-4.055000000000083205e+00 2.583908094853148429e-01 -3.248628945266798795e-01
-4.045000000000083418e+00 2.621513145269804834e-01 -3.227989775713455134e-01
-4.035000000000083631e+00 2.659101572453095863e-01 -3.205797600395896563e-01
-4.025000000000083844e+00 2.696384704205481153e-01 -3.182722383656892418e-01
-4.015000000000084057e+00 2.733117526136465414e-01 -3.159421958269860720e-01
-4.005000000000084270e+00 2.768934779738148055e-01 -3.136510228360808727e-01
-3.995000000000084928e+00 2.803587055330531985e-01 -3.114515430005692642e-01
-3.985000000000085141e+00 2.836851873852861416e-01 -3.094021370136582072e-01
-3.975000000000085354e+00 2.868279648912623880e-01 -3.075543965989259720e-01
-3.965000000000085567e+00 2.897642002305216291e-01 -3.059405958090809508e-01
-3.955000000000085780e+00 2.924620210899152584e-01 -3.045711588858068253e-01
-3.945000000000085993e+00 2.948829419672028274e-01 -3.034722166905235996e-01
-3.935000000000086207e+00 2.970041445527559221e-01 -3.026432767754805297e-01
-3.925000000000086420e+00 2.987983703623197096e-01 -3.020784524569162799e-01
-3.915000000000086633e+00 3.002483750026003206e-01 -3.017493171111890748e-01
-3.905000000000086846e+00 3.013398910029077005e-01 -3.016435653551989282e-01
-3.895000000000087059e+00 3.020653848310447254e-01 -3.017168299393941933e-01
-3.885000000000087272e+00 3.024235542638208374e-01 -3.019451022652355210e-01
-3.875000000000087486e+00 3.024167116768410879e-01 -3.022912146082969986e-01
-3.865000000000087699e+00 3.020717641725904623e-01 -3.027031411070639777e-01
-3.855000000000087912e+00 3.014195490906632080e-01 -3.031544230123093819e-01
-3.845000000000088125e+00 3.004966826438291716e-01 -3.036133007704722719e-01
-3.835000000000088338e+00 2.993400360283983153e-01 -3.040410241651445022e-01
-3.825000000000088551e+00 2.980133112160974762e-01 -3.044150197183260742e-01
-3.815000000000088765e+00 2.965700010964307798e-01 -3.047199870531367427e-01
-3.805000000000088978e+00 2.950707558462369318e-01 -3.049282745818207574e-01
-3.795000000000089191e+00 2.935739370033740858e-01 -3.050329777345763271e-01
-3.785000000000089404e+00 2.921354939262549300e-01 -3.050140501305142471e-01
-3.775000000000089617e+00 2.908127191978105430e-01 -3.048809218000052557e-01
-3.765000000000089830e+00 2.896624563442709577e-01 -3.046214179916044706e-01
-3.755000000000090044e+00 2.887219888678915214e-01 -3.042473947922240129e-01
-3.745000000000090257e+00 2.880349953534862006e-01 -3.037518735608406018e-01
-3.735000000000090470e+00 2.876172853356299686e-01 -3.031554736630463487e-01
-3.725000000000090683e+00 2.874850619611032942e-01 -3.024581009323610847e-01
-3.715000000000090896e+00 2.876451406722194681e-01 -3.016707977985999545e-01
-3.705000000000091109e+00 2.880941619809914700e-01 -3.008192085945390892e-01
-3.695000000000091323e+00 2.888161684340751489e-01 -2.999162689046361852e-01
-3.685000000000091536e+00 2.897958108193215421e-01 -2.989677641349283710e-01
-3.675000000000091749e+00 2.909909633850050192e-01 -2.980121774847310778e-01
-3.665000000000091962e+00 2.923870517701926408e-01 -2.970464686696854262e-01
-3.655000000000092175e+00 2.939399619119855145e-01 -2.961078885340813205e-01
-3.645000000000092388e+00 2.956178951356299156e-01 -2.952044463482589864e-01
-3.635000000000092601e+00 2.973792875409255743e-01 -2.943588699288268717e-01
-3.625000000000092815e+00 2.991871310013269891e-01 -2.935831945366879636e-01
-3.615000000000093028e+00 3.010190348981290343e-01 -2.928832878716186028e-01
-3.605000000000093241e+00 3.028362863320930298e-01 -2.922881352416314971e-01
-3.595000000000093454e+00 3.046333638288620804e-01 -2.917855880961302550e-01
-3.585000000000093667e+00 3.063668150345528751e-01 -2.913935770595824093e-01
-3.575000000000093880e+00 3.080261252680870365e-01 -2.911077227031865777e-01
-3.565000000000094094e+00 3.096023238697736546e-01 -2.909292907735352984e-01
-3.555000000000094307e+00 3.110853746904049255e-01 -2.908533941933333922e-01
-3.545000000000094520e+00 3.124632938627009970e-01 -2.908874095403867210e-01
-3.535000000000094733e+00 3.137382772442368073e-01 -2.910140976827287340e-01
-3.525000000000094946e+00 3.149068880442815743e-01 -2.912259144245347708e-01
-3.515000000000095159e+00 3.159776782430182562e-01 -2.915296776573169657e-01
-3.505000000000095373e+00 3.169418631563656330e-01 -2.919043864167326086e-01
-3.495000000000095586e+00 3.178099082762257943e-01 -2.923561671311816212e-01
-3.485000000000095799e+00 3.185923369857152077e-01 -2.928810348536523001e-01
-3.475000000000096012e+00 3.192867494165972930e-01 -2.934644849116848087e-01
-3.465000000000096225e+00 3.199175918577434330e-01 -2.941178537196087461e-01
-3.455000000000096438e+00 3.204827481098317943e-01 -2.948317209472298139e-01
-3.445000000000096652e+00 3.210048437132648758e-01 -2.956012204630252271e-01
-3.435000000000096865e+00 3.214845902784866372e-01 -2.964291862424474067e-01
-3.425000000000097078e+00 3.219423495880037178e-01 -2.973082271077011063e-01
-3.415000000000097291e+00 3.223774360228456870e-01 -2.982349891155902100e-01
-3.405000000000097504e+00 3.228124478601408498e-01 -2.992073951646698204e-01
-3.395000000000097717e+00 3.232496894402795418e-01 -3.002125364552073461e-01
-3.385000000000097931e+00 3.236980000556328174e-01 -3.012415307989626534e-01
-3.375000000000098144e+00 3.241652504408257807e-01 -3.022831043422803954e-01
-3.365000000000098357e+00 3.246505986562415180e-01 -3.033262020964385686e-01
-3.355000000000098570e+00 3.251605655774220116e-01 -3.043552057600013017e-01
-3.345000000000098783e+00 3.256939928406674123e-01 -3.053473079321020744e-01
-3.335000000000098996e+00 3.262425573282294322e-01 -3.062800291075152281e-01
-3.325000000000099210e+00 3.268004819744186884e-01 -3.071420889553173050e-01
-3.315000000000099423e+00 3.273666055492899796e-01 -3.079134863061298022e-01
-3.305000000000099636e+00 3.279306288092278532e-01 -3.085641264610395340e-01
-3.295000000000099849e+00 3.284785257555116744e-01 -3.090825640386958284e-01
-3.285000000000100062e+00 3.290089706298142125e-01 -3.094520411834341678e-01
-3.275000000000100275e+00 3.295013409821862527e-01 -3.096482510702715518e-01
-3.265000000000100489e+00 3.299517425214789079e-01 -3.096588450739871656e-01
-3.255000000000100702e+00 3.303438508556699738e-01 -3.094756855552776575e-01
-3.245000000000100915e+00 3.306619728511061562e-01 -3.090912517431579354e-01
-3.235000000000101128e+00 3.309002041091924085e-01 -3.085025494243654465e-01
-3.225000000000101341e+00 3.310443488041365789e-01 -3.076968155356210599e-01
-3.215000000000101554e+00 3.310891788382925860e-01 -3.066812192352055266e-01
-3.205000000000101767e+00 3.310196931062728831e-01 -3.054610709609182351e-01
-3.195000000000101981e+00 3.308356604073284801e-01 -3.040419018267021545e-01
-3.185000000000102194e+00 3.305349969589446713e-01 -3.024339416956135507e-01
-3.175000000000102407e+00 3.301092930936479486e-01 -3.006671651840818749e-01
-3.165000000000102620e+00 3.295675290438742078e-01 -2.987443590289903250e-01
-3.155000000000102833e+00 3.289163232814072968e-01 -2.966889850975047427e-01
-3.145000000000103046e+00 3.281555487053707254e-01 -2.945337428023295789e-01
-3.135000000000103260e+00 3.273060350348688252e-01 -2.923011543848933469e-01
-3.125000000000103473e+00 3.263636832182398861e-01 -2.900237009443024094e-01
-3.115000000000103686e+00 3.253469183579580926e-01 -2.877273321414033913e-01
-3.105000000000103899e+00 3.242721029153862733e-01 -2.854533283057874016e-01
-3.095000000000104112e+00 3.231473894089574306e-01 -2.832218523829050927e-01
-3.085000000000104325e+00 3.219867245467913364e-01 -2.810748251392160002e-01
-3.075000000000104539e+00 3.207958472682369000e-01 -2.790340182128996371e-01
-3.065000000000104752e+00 3.195877414128784899e-01 -2.771286252735372657e-01
-3.055000000000104965e+00 3.183552326975701008e-01 -2.753975874055475392e-01
-3.045000000000105178e+00 3.171001199078206101e-01 -2.738459128481542382e-01
-3.035000000000105391e+00 3.158178105041816730e-01 -2.724940967863502816e-01
-3.025000000000105604e+00 3.145148637390553503e-01 -2.713588868562357703e-01
-3.015000000000105818e+00 3.131698453523969472e-01 -2.704394215830587256e-01
-3.005000000000106031e+00 3.117854061904282714e-01 -2.697378818852408378e-01
-2.995000000000106244e+00 3.103531314136278030e-01 -2.692543879418817787e-01
-2.985000000000106457e+00 3.088676695646874748e-01 -2.689722385833406837e-01
-2.975000000000106670e+00 3.073296544963503019e-01 -2.688831579134035588e-01
-2.965000000000106883e+00 3.057366971703249781e-01 -2.689735419409010619e-01
-2.955000000000107097e+00 3.040949632081709209e-01 -2.692149794029762844e-01
-2.945000000000107310e+00 3.024207481792612895e-01 -2.695866697757897112e-01
-2.935000000000107523e+00 3.007133930075938100e-01 -2.700685718020313097e-01
-2.925000000000107736e+00 2.990097515974017295e-01 -2.706372142021217231e-01
-2.915000000000107949e+00 2.973333754433994947e-01 -2.712742488680159880e-01
-2.905000000000108162e+00 2.957025463921919561e-01 -2.719541877540156971e-01
-2.895000000000108376e+00 2.941539479207879726e-01 -2.726579104694132893e-01
-2.885000000000108589e+00 2.927293576042745427e-01 -2.733628908172853200e-01
-2.875000000000108802e+00 2.914546820383889791e-01 -2.740631582608050731e-01
-2.865000000000109015e+00 2.903732903935992704e-01 -2.747394047103521864e-01
-2.855000000000109228e+00 2.895003499301066485e-01 -2.753821721720434712e-01
-2.845000000000109441e+00 2.888747847859481910e-01 -2.759747516361231168e-01
-2.835000000000109655e+00 2.885180010857943955e-01 -2.765041340334049580e-01
-2.825000000000109868e+00 2.884488722760781276e-01 -2.769522143318906005e-01
-2.815000000000110081e+00 2.886584267922854830e-01 -2.773112096056615794e-01
-2.805000000000110294e+00 2.891585938088957475e-01 -2.775707279517155568e-01
-2.795000000000110507e+00 2.899343135904571267e-01 -2.777076543781997753e-01
-2.785000000000110720e+00 2.909522505764963185e-01 -2.777173873025567397e-01
-2.775000000000110933e+00 2.922077226962649377e-01 -2.775802228166620589e-01
-2.765000000000111147e+00 2.936426476015711606e-01 -2.772937907725678275e-01
-2.755000000000111360e+00 2.952179857030903243e-01 -2.768454509230446337e-01
-2.745000000000111573e+00 2.968786200617071214e-01 -2.762396569529447787e-01
-2.735000000000111786e+00 2.985804181969637372e-01 -2.754653043135200097e-01
-2.725000000000111999e+00 3.002429802137593917e-01 -2.745434676172109900e-01
-2.715000000000112212e+00 3.018334868433285023e-01 -2.734863218652339723e-01
-2.705000000000112426e+00 3.032889200132427576e-01 -2.723084116516035214e-01
-2.695000000000112639e+00 3.045525776882139213e-01 -2.710478189070451571e-01
-2.685000000000112852e+00 3.055858990649805706e-01 -2.697251518284338179e-01
-2.675000000000113065e+00 3.063505762283267320e-01 -2.683778351936448314e-01
-2.665000000000113278e+00 3.068182977548989387e-01 -2.670592765864041040e-01
-2.655000000000113491e+00 3.069777279382259749e-01 -2.657936204704571814e-01
-2.645000000000113705e+00 3.068178256672844939e-01 -2.646310536089930276e-01
-2.635000000000113918e+00 3.063408525510166736e-01 -2.636233234065990527e-01
-2.625000000000114131e+00 3.055675202111647337e-01 -2.627943871358882078e-01
-2.615000000000114344e+00 3.045104464725869597e-01 -2.621704289766352280e-01
-2.605000000000114557e+00 3.032061717869093398e-01 -2.617771835641325429e-01
-2.595000000000114770e+00 3.016752378824587022e-01 -2.616362448871732971e-01
-2.585000000000114984e+00 2.999645815973775442e-01 -2.617367595120728696e-01
-2.575000000000115197e+00 2.981135960097088811e-01 -2.620814179952093426e-01
-2.565000000000115410e+00 2.961619284054063383e-01 -2.626523783939031520e-01
-2.555000000000115623e+00 2.941455184176832716e-01 -2.634231596788432217e-01
-2.545000000000115836e+00 2.921073105470614606e-01 -2.643533350394240977e-01
-2.535000000000116049e+00 2.900690398368563905e-01 -2.654075582636507002e-01
-2.525000000000116263e+00 2.880773270808781317e-01 -2.665421212272058304e-01
-2.515000000000116476e+00 2.861539192267716913e-01 -2.676996499017436082e-01
-2.505000000000116689e+00 2.843187643292751643e-01 -2.688418107694347525e-01
-2.495000000000116902e+00 2.825888130051076863e-01 -2.699259770370992517e-01
-2.485000000000117115e+00 2.809959048651363145e-01 -2.709104292444061701e-01
-2.475000000000117328e+00 2.795365810651959104e-01 -2.717561876300430002e-01
-2.465000000000117542e+00 2.782366966131150643e-01 -2.724485574479384997e-01
-2.455000000000117755e+00 2.771043116337361667e-01 -2.729729665067946454e-01
-2.445000000000117968e+00 2.761576380560103461e-01 -2.733218864348380128e-01
-2.435000000000118181e+00 2.754033257729878725e-01 -2.735163589185327093e-01
-2.425000000000118394e+00 2.748608018331483160e-01 -2.735656130992887292e-01
-2.415000000000118607e+00 2.745353438051753026e-01 -2.735162371183278984e-01
-2.405000000000118821e+00 2.744418325063653907e-01 -2.734009966358849075e-01
-2.395000000000119034e+00 2.745828008841427748e-01 -2.732659937534373529e-01
-2.385000000000119247e+00 2.749702754771083391e-01 -2.731722059400600311e-01
-2.375000000000119460e+00 2.756108006794351084e-01 -2.731671646001900822e-01
-2.365000000000119673e+00 2.764950903689794015e-01 -2.732987171186396225e-01
-2.355000000000119886e+00 2.776182582060613413e-01 -2.736387911511621307e-01
-2.345000000000120099e+00 2.789581997071702291e-01 -2.742276274216700060e-01
-2.335000000000120313e+00 2.805115300191359795e-01 -2.751081976552501307e-01
-2.325000000000120526e+00 2.822356889759006227e-01 -2.763102855117094969e-01
-2.315000000000120739e+00 2.841063327127881233e-01 -2.778598624556140040e-01
-2.305000000000120952e+00 2.860788548198243131e-01 -2.797896475164960983e-01
-2.295000000000121165e+00 2.881036213185455552e-01 -2.820832616412376481e-01
-2.285000000000121378e+00 2.901385261787610137e-01 -2.847495387461830285e-01
-2.275000000000121592e+00 2.921273737154654326e-01 -2.877713496514208158e-01
-2.265000000000121805e+00 2.940187353597525366e-01 -2.911196951626474627e-01
-2.255000000000122018e+00 2.957658751006339570e-01 -2.947617962940585756e-01
-2.245000000000122231e+00 2.973241671448319523e-01 -2.986533376675055695e-01
-2.235000000000122444e+00 2.986501565714763662e-01 -3.027511057258503446e-01
-2.225000000000122657e+00 2.997032619550785704e-01 -3.069923139733611306e-01
-2.215000000000122871e+00 3.004545577168448722e-01 -3.113283458377126278e-01
-2.205000000000123084e+00 3.008973038394508470e-01 -3.156895382655496851e-01
-2.195000000000123297e+00 3.010150863519064912e-01 -3.200220413193766156e-01
-2.185000000000123510e+00 3.008076241490831304e-01 -3.242475357610426490e-01
-2.175000000000123723e+00 3.002795763632007398e-01 -3.283143524643119537e-01
-2.165000000000123936e+00 2.994487696890114070e-01 -3.321563980814600248e-01
-2.155000000000124150e+00 2.983361440324918679e-01 -3.357148070532985362e-01
-2.145000000000124363e+00 2.969771521296353800e-01 -3.389466887922937266e-01
-2.135000000000124576e+00 2.954060899686514752e-01 -3.418048441467610443e-01
-2.125000000000124789e+00 2.936612759593352773e-01 -3.442430516294336384e-01
-2.115000000000125002e+00 2.917794644518988401e-01 -3.462322169812483974e-01
-2.105000000000125215e+00 2.897996478520128982e-01 -3.477501243055443059e-01
-2.095000000000125429e+00 2.877800135449917196e-01 -3.487836509161448273e-01
-2.085000000000125642e+00 2.857461416776451157e-01 -3.493258727299927147e-01
-2.075000000000125855e+00 2.837429046037419633e-01 -3.493828660122855756e-01
-2.065000000000126068e+00 2.818246577228621375e-01 -3.489674259983039928e-01
-2.055000000000126281e+00 2.800154039829546027e-01 -3.480980456728410832e-01
-2.045000000000126494e+00 2.783680737897035740e-01 -3.468213492637785000e-01
-2.035000000000126708e+00 2.769244033259711246e-01 -3.451673978032871459e-01
-2.025000000000126921e+00 2.757087909384171032e-01 -3.431901243765720366e-01
-2.015000000000127134e+00 2.747596020954855001e-01 -3.409476752451591208e-01
-2.005000000000127347e+00 2.741275174558002181e-01 -3.384872807689318086e-01
-1.995000000000127560e+00 2.738248351962419003e-01 -3.358727026041209984e-01
-1.985000000000127773e+00 2.738859409240566589e-01 -3.331695696360813530e-01
-1.975000000000127987e+00 2.743507492166382677e-01 -3.304446555284765163e-01
-1.965000000000128200e+00 2.752158452672190947e-01 -3.277505679268602479e-01
-1.955000000000128413e+00 2.765060867080373908e-01 -3.251393737817458440e-01
-1.945000000000128626e+00 2.782179017508292773e-01 -3.226728868795255556e-01
-1.935000000000128839e+00 2.803538003862159900e-01 -3.203864111636192669e-01
-1.925000000000129052e+00 2.828856598322970761e-01 -3.183219614043478751e-01
-1.915000000000129265e+00 2.858053691742327151e-01 -3.165059843228976155e-01
-1.905000000000129479e+00 2.890572789034286383e-01 -3.149629206991463870e-01
-1.895000000000129692e+00 2.926002256448239636e-01 -3.137038171166401934e-01
-1.885000000000129905e+00 2.963916294792748873e-01 -3.127195184943704076e-01
-1.875000000000130118e+00 3.003519730787464481e-01 -3.120085778602691429e-01
-1.865000000000130331e+00 3.044192715935230553e-01 -3.115634116026846923e-01
-1.855000000000130544e+00 3.085241727673573853e-01 -3.113540340332906498e-01
-1.845000000000130758e+00 3.125918728210990150e-01 -3.113571647365644957e-01
-1.835000000000130971e+00 3.165626203116101989e-01 -3.115458676223678558e-01
-1.825000000000131184e+00 3.203590415300097693e-01 -3.118724942026921965e-01
-1.815000000000131397e+00 3.239310226037663831e-01 -3.123128297641476481e-01
-1.805000000000131610e+00 3.272344015432115394e-01 -3.128328206446443494e-01
-1.795000000000131823e+00 3.302323706560286731e-01 -3.134036960408794203e-01
-1.785000000000132037e+00 3.328977277598068607e-01 -3.139900949198298763e-01
-1.775000000000132250e+00 3.352226064191986543e-01 -3.145789207252298603e-01
-1.765000000000132463e+00 3.372043639768189660e-01 -3.151421384330339026e-01
-1.755000000000132676e+00 3.388506602458525307e-01 -3.156811118691088547e-01
-1.745000000000132889e+00 3.401889227936387150e-01 -3.161941183237657604e-01
-1.735000000000133102e+00 3.412398312752223939e-01 -3.166833963938727736e-01
-1.725000000000133316e+00 3.420477822415552982e-01 -3.171736003812714033e-01
-1.715000000000133529e+00 3.426401936692392569e-01 -3.176747511322383088e-01
-1.705000000000133742e+00 3.430540543007833398e-01 -3.182105326841812021e-01
-1.695000000000133955e+00 3.433361864862181645e-01 -3.187992339514976736e-01
-1.685000000000134168e+00 3.435127457573649012e-01 -3.194695463129945123e-01
-1.675000000000134381e+00 3.436038872738392813e-01 -3.202496808598401246e-01
-1.665000000000134595e+00 3.436559178434784867e-01 -3.211558685589576689e-01
-1.655000000000134808e+00 3.436727062807821143e-01 -3.221972168727621488e-01
-1.645000000000135021e+00 3.436672773170913464e-01 -3.233802483346994161e-01
-1.635000000000135234e+00 3.436452961707404663e-01 -3.247017809924426235e-01
-1.625000000000135447e+00 3.436149217523877808e-01 -3.261455893963421393e-01
-1.615000000000135660e+00 3.435589896577070368e-01 -3.276997293629008157e-01
-1.605000000000135874e+00 3.434800596929362126e-01 -3.293342480345542445e-01
-1.595000000000136087e+00 3.433560686134385365e-01 -3.310074826923580793e-01
-1.585000000000136300e+00 3.431808312758488633e-01 -3.326833160087278030e-01
-1.575000000000136513e+00 3.429339423073626270e-01 -3.343151362620229161e-01
-1.565000000000136726e+00 3.425976525132444772e-01 -3.358654311818231597e-01
-1.555000000000136939e+00 3.421606837480294372e-01 -3.372863489423689742e-01
-1.545000000000137153e+00 3.416041147686961765e-01 -3.385247144693072086e-01
-1.535000000000137366e+00 3.409141772470301035e-01 -3.395459772164237666e-01
-1.525000000000137579e+00 3.400733199433260134e-01 -3.403102479614642517e-01
-1.515000000000137792e+00 3.390722656748671460e-01 -3.407808518284635713e-01
-1.505000000000138005e+00 3.378968700022366156e-01 -3.409220848262331516e-01
-1.495000000000138218e+00 3.365383492705249502e-01 -3.407012933994888471e-01
-1.485000000000138431e+00 3.349828533090860039e-01 -3.400957981699141985e-01
-1.475000000000138645e+00 3.332287861642082016e-01 -3.390703298505562402e-01
-1.465000000000138858e+00 3.312720633535935488e-01 -3.375975629437417136e-01
-1.455000000000139071e+00 3.291144507854829593e-01 -3.356538153920061718e-01
-1.445000000000139284e+00 3.267486016451124908e-01 -3.331994100438199213e-01
-1.435000000000139497e+00 3.241783141633383658e-01 -3.302056698469703622e-01
-1.425000000000139710e+00 3.214191102219226548e-01 -3.266405733369735498e-01
-1.415000000000139924e+00 3.184845972569576023e-01 -3.224727431207440320e-01
-1.405000000000140137e+00 3.153856790763065465e-01 -3.176708691674794971e-01
-1.395000000000140350e+00 3.121409792485856927e-01 -3.122140251686358337e-01
-1.385000000000140563e+00 3.087758151134870066e-01 -3.060734565797597617e-01
-1.375000000000140776e+00 3.053121516814594760e-01 -2.992527658382527211e-01
-1.365000000000140989e+00 3.017783323217886893e-01 -2.917356886480848011e-01
-1.355000000000141203e+00 2.981986695141887744e-01 -2.835331467118190063e-01
-1.345000000000141416e+00 2.945981304487935715e-01 -2.746639976324201649e-01
-1.335000000000141629e+00 2.909987137906448473e-01 -2.651629290661896010e-01
-1.325000000000141842e+00 2.874290046614498828e-01 -2.550684820904818295e-01
-1.315000000000142055e+00 2.839099318743469325e-01 -2.444492842319762049e-01
-1.305000000000142268e+00 2.804538503115390768e-01 -2.333651459252181759e-01
-1.295000000000142482e+00 2.770724517657814356e-01 -2.218939960739810258e-01
-1.285000000000142695e+00 2.737720213574326156e-01 -2.101230738024292555e-01
-1.275000000000142908e+00 2.705635938307215937e-01 -1.981401450791360208e-01
-1.265000000000143121e+00 2.674385249878344917e-01 -1.860416806768354914e-01
-1.255000000000143334e+00 2.643888851944395935e-01 -1.739186193705712924e-01
-1.245000000000143547e+00 2.614192332582606637e-01 -1.618650752565186923e-01
-1.235000000000143761e+00 2.585099273946608323e-01 -1.499646994690104485e-01
-1.225000000000143974e+00 2.556406179009721447e-01 -1.383030351225203458e-01
-1.215000000000144187e+00 2.528080106527704762e-01 -1.269535977026103879e-01
-1.205000000000144400e+00 2.499910684585785192e-01 -1.159863405795685115e-01
-1.195000000000144613e+00 2.471676887893423658e-01 -1.054623269110571832e-01
-1.185000000000144826e+00 2.443238665538299548e-01 -9.542529393247528580e-02
-1.175000000000145040e+00 2.414369349870604531e-01 -8.591507846700885409e-02
-1.165000000000145253e+00 2.384763531593132868e-01 -7.696085763908143418e-02
-1.155000000000145466e+00 2.354350129426226179e-01 -6.858681896670974776e-02
-1.145000000000145679e+00 2.322815078202343231e-01 -6.080428658618900611e-02
-1.135000000000145892e+00 2.289999397838754502e-01 -5.361473009166400211e-02
-1.125000000000146105e+00 2.255568927366218557e-01 -4.701604106962594537e-02
-1.115000000000146319e+00 2.219381651743707329e-01 -4.100102961666569207e-02
-1.105000000000146532e+00 2.181147510318923177e-01 -3.554777716636363383e-02
-1.095000000000146745e+00 2.140710593905421344e-01 -3.063636080096160744e-02
-1.085000000000146958e+00 2.097842001534784562e-01 -2.624335533179212449e-02
-1.075000000000147171e+00 2.052263806414907354e-01 -2.234338619571835105e-02
-1.065000000000147384e+00 2.003876559642652211e-01 -1.890644030790110050e-02
-1.055000000000147597e+00 1.952535767859560623e-01 -1.589136472878240058e-02
-1.045000000000147811e+00 1.898089538549126432e-01 -1.326858448393873971e-02
-1.035000000000148024e+00 1.840488174882748684e-01 -1.100657649601795122e-02
-1.025000000000148237e+00 1.779733460454780702e-01 -9.062047224977293897e-03
-1.015000000000148450e+00 1.715989947342005939e-01 -7.411297072786025321e-03
-1.005000000000148663e+00 1.649279819160754113e-01 -6.017542857195256473e-03
-9.950000000001488765e-01 1.579743436655262623e-01 -4.849992602797692856e-03
-9.850000000001490896e-01 1.507721943011185728e-01 -3.875748919628611584e-03
-9.750000000001493028e-01 1.433575773317740942e-01 -3.074297983205038359e-03
-9.650000000001495160e-01 1.357607013369853399e-01 -2.423290721051457510e-03
-9.550000000001497291e-01 1.280385834592280836e-01 -1.900960191766055876e-03
-9.450000000001499423e-01 1.202407703079774737e-01 -1.478248824334101345e-03
-9.350000000001501554e-01 1.124288418883391399e-01 -1.146535911799561377e-03
-9.250000000001503686e-01 1.046581376718240391e-01 -8.896297817897694943e-04
-9.150000000001505818e-01 9.699344562019916738e-02 -6.908598539292484320e-04
-9.050000000001507949e-01 8.950826634322595066e-02 -5.496062578101072564e-04
-8.950000000001510081e-01 8.226723236830957298e-02 -4.637495012206890930e-04
-8.850000000001512213e-01 7.533380415657783824e-02 -4.145026394752328812e-04
-8.750000000001514344e-01 6.878134605825059200e-02 -4.038538000904993031e-04
-8.650000000001516476e-01 6.266691469694651850e-02 -4.294955341101383941e-04
-8.550000000001518607e-01 5.704222374531334877e-02 -4.954214583410385293e-04
-8.450000000001520739e-01 5.196747553241726214e-02 -6.082985257132760351e-04
-8.350000000001522871e-01 4.748434083386143117e-02 -7.754141066220107941e-04
-8.250000000001525002e-01 4.362585533921504999e-02 -1.003349254361862036e-03
-8.150000000001527134e-01 4.042177249059596827e-02 -1.304067344271280654e-03
-8.050000000001529266e-01 3.789989258970251351e-02 -1.690998366857600268e-03
-7.950000000001531397e-01 3.606095068010704147e-02 -2.179359966418784478e-03
-7.850000000001533529e-01 3.490354682928489827e-02 -2.796195061853989396e-03
-7.750000000001535660e-01 3.441783554357594199e-02 -3.557090624635686656e-03
-7.650000000001537792e-01 3.457538688937263072e-02 -4.485253433528430846e-03
-7.550000000001539924e-01 3.533947296577690661e-02 -5.605039109646245236e-03
-7.450000000001542055e-01 3.666717802573055129e-02 -6.940247848957432214e-03
-7.350000000001544187e-01 3.849823763483978256e-02 -8.517519247229373563e-03
-7.250000000001546319e-01 4.076301197941261528e-02 -1.035815862975367381e-02
-7.150000000001548450e-01 4.338344152606538745e-02 -1.248209486702624507e-02
-7.050000000001550582e-01 4.627440047627780911e-02 -1.490498472554693810e-02
-6.950000000001552714e-01 4.935037400724158474e-02 -1.763671927226801578e-02
-6.850000000001554845e-01 5.251489595027536428e-02 -2.067991563824459963e-02
-6.750000000001556977e-01 5.567531756838887957e-02 -2.402847956860734366e-02
-6.650000000001559108e-01 5.873369748287415870e-02 -2.766633555847888143e-02
-6.550000000001561240e-01 6.160346577689584935e-02 -3.156642739693362593e-02
